event_id,organization_id,user_id,feature_category,event_type,event_date,event_timestamp
EVT-0010731,ORG-0117,USR-01136,meetings,meeting_completed,2023-05-09,2023-05-09 21:15:01
EVT-0011437,ORG-0134,USR-01256,todos,todo_completed,2024-12-16,2024-12-16 02:02:32
EVT-0014088,ORG-0168,USR-01606,todos,todo_completed,2025-11-25,2025-11-25 05:52:29
EVT-0002825,ORG-0029,USR-00328,todos,todo_created,2025-03-29,2025-03-29 14:43:15
EVT-0002671,ORG-0029,USR-00311,todos,todo_created,2023-10-11,2023-10-11 12:50:45
EVT-0002084,ORG-0024,USR-00259,todos,todo_completed,2024-09-14,2024-09-14 11:57:53
EVT-0008127,ORG-0085,USR-00818,meetings,meeting_completed,2025-11-22,2025-11-22 14:45:18
EVT-0015774,ORG-0194,USR-01874,headlines,headline_created,2024-05-15,2024-05-15 09:01:44
EVT-0000738,ORG-0006,USR-00061,rocks,rock_completed,2024-10-27,2024-10-27 00:07:43
EVT-0012611,ORG-0146,USR-01396,rocks,rock_completed,2026-01-05,2026-01-05 20:16:41
EVT-0011320,ORG-0129,USR-01218,issues,issue_created,2025-12-15,2025-12-15 02:16:00
EVT-0000242,ORG-0002,USR-00035,todos,todo_completed,2025-01-27,2025-01-27 15:32:37
EVT-0009331,ORG-0098,USR-00960,scorecards,scorecard_score_entered,2024-04-19,2024-04-19 10:25:01
EVT-0003116,ORG-0031,USR-00358,scorecards,scorecard_updated,2024-12-30,2024-12-30 14:06:46
EVT-0008798,ORG-0093,USR-00896,todos,todo_completed,2025-07-27,2025-07-27 11:57:38
EVT-0011928,ORG-0139,USR-01334,rocks,rock_updated,2023-09-09,2023-09-09 13:01:14
EVT-0002020,ORG-0024,USR-00281,rocks,rock_updated,2024-04-11,2024-04-11 13:56:41
EVT-0011299,ORG-0129,USR-01219,issues,issue_created,2025-03-15,2025-03-15 12:55:14
EVT-0002599,ORG-0028,USR-00299,rocks,rock_created,2025-09-10,2025-09-10 16:30:47
EVT-0010465,ORG-0114,USR-01116,issues,issue_created,2025-11-15,2025-11-15 11:51:33
EVT-0003586,ORG-0033,USR-00370,issues,issue_resolved,2024-10-07,2024-10-07 16:14:55
EVT-0012530,ORG-0146,USR-01396,issues,issue_resolved,2025-01-20,2025-01-20 14:34:19
EVT-0015245,ORG-0186,USR-01815,rocks,rock_updated,2026-02-13,2026-02-13 05:58:24
EVT-0013606,ORG-0160,USR-01540,headlines,headline_created,2025-12-01,2025-12-01 15:40:18
EVT-0001083,ORG-0011,USR-00117,rocks,rock_created,2024-10-26,2024-10-26 10:25:24
EVT-0008851,ORG-0093,USR-00885,scorecards,scorecard_score_entered,2025-12-20,2025-12-20 16:56:45
EVT-0010506,ORG-0114,USR-01094,headlines,headline_created,2026-01-03,2026-01-03 16:53:40
EVT-0009130,ORG-0095,USR-00908,issues,issue_resolved,2026-02-20,2026-02-20 15:58:11
EVT-0011354,ORG-0132,USR-01244,scorecards,scorecard_score_entered,2025-04-10,2025-04-10 11:22:35
EVT-0015020,ORG-0181,USR-01773,headlines,headline_created,2026-01-17,2026-01-17 09:29:55
EVT-0007196,ORG-0073,USR-00735,meetings,meeting_created,2026-01-22,2026-01-22 10:04:46
EVT-0011292,ORG-0128,USR-01216,headlines,headline_created,2026-01-07,2026-01-07 09:08:57
EVT-0001772,ORG-0023,USR-00239,meetings,meeting_completed,2025-04-20,2025-04-20 19:01:00
EVT-0000469,ORG-0005,USR-00047,meetings,meeting_completed,2023-07-28,2023-07-28 14:35:28
EVT-0000824,ORG-0008,USR-00087,scorecards,scorecard_score_entered,2024-12-19,2024-12-19 14:01:32
EVT-0013952,ORG-0167,USR-01593,headlines,headline_created,2024-12-25,2024-12-25 08:40:49
EVT-0016266,ORG-0198,USR-01943,issues,issue_resolved,2025-05-14,2025-05-14 17:08:05
EVT-0002280,ORG-0024,USR-00263,rocks,rock_created,2026-02-06,2026-02-06 00:31:51
EVT-0002367,ORG-0026,USR-00292,issues,issue_created,2025-05-31,2025-05-31 08:11:05
EVT-0003768,ORG-0033,USR-00379,todos,todo_completed,2025-11-08,2025-11-08 22:47:37
EVT-0006969,ORG-0070,USR-00693,rocks,rock_updated,2026-02-25,2026-02-25 09:11:16
EVT-0013794,ORG-0163,USR-01566,todos,todo_created,2025-10-30,2025-10-30 10:41:33
EVT-0002723,ORG-0029,USR-00315,todos,todo_completed,2024-03-18,2024-03-18 11:17:57
EVT-0012870,ORG-0151,USR-01458,issues,issue_resolved,2025-04-10,2025-04-10 16:16:36
EVT-0013436,ORG-0159,USR-01530,scorecards,scorecard_updated,2024-06-21,2024-06-21 08:47:01
EVT-0007209,ORG-0074,USR-00736,todos,todo_completed,2025-06-11,2025-06-11 12:18:51
EVT-0001763,ORG-0023,USR-00254,issues,issue_created,2025-03-24,2025-03-24 12:06:40
EVT-0016191,ORG-0198,USR-01941,headlines,headline_created,2024-08-09,2024-08-09 14:29:02
EVT-0000768,ORG-0006,USR-00064,scorecards,scorecard_updated,2025-07-29,2025-07-29 10:23:54
EVT-0012309,ORG-0142,USR-01356,todos,todo_completed,2025-08-12,2025-08-12 09:09:56
EVT-0002866,ORG-0029,USR-00326,rocks,rock_updated,2025-07-16,2025-07-16 12:24:36
EVT-0013684,ORG-0163,USR-01567,issues,issue_resolved,2023-12-07,2023-12-07 15:36:18
EVT-0000578,ORG-0005,USR-00049,todos,todo_created,2024-11-12,2024-11-12 17:30:29
EVT-0008217,ORG-0087,USR-00824,todos,todo_completed,2025-11-04,2025-11-04 15:57:35
EVT-0010216,ORG-0111,USR-01076,meetings,meeting_completed,2025-11-24,2025-11-24 17:36:39
EVT-0002691,ORG-0029,USR-00319,todos,todo_created,2023-12-18,2023-12-18 14:11:43
EVT-0000904,ORG-0008,USR-00093,issues,issue_resolved,2025-11-28,2025-11-28 12:03:27
EVT-0007457,ORG-0078,USR-00748,todos,todo_created,2023-05-04,2023-05-04 15:17:11
EVT-0006841,ORG-0070,USR-00687,meetings,meeting_completed,2024-12-17,2024-12-17 17:36:01
EVT-0004421,ORG-0043,USR-00496,todos,todo_completed,2024-09-03,2024-09-03 14:24:28
EVT-0013844,ORG-0164,USR-01576,scorecards,scorecard_score_entered,2025-06-30,2025-06-30 10:51:34
EVT-0008953,ORG-0094,USR-00905,issues,issue_resolved,2025-01-03,2025-01-03 16:06:58
EVT-0006896,ORG-0070,USR-00706,meetings,meeting_completed,2025-06-17,2025-06-17 14:34:51
EVT-0011357,ORG-0132,USR-01245,scorecards,scorecard_score_entered,2025-05-04,2025-05-04 06:51:22
EVT-0000953,ORG-0009,USR-00095,scorecards,scorecard_score_entered,2026-01-21,2026-01-21 10:27:35
EVT-0002807,ORG-0029,USR-00314,todos,todo_completed,2025-01-03,2025-01-03 09:07:21
EVT-0015586,ORG-0191,USR-01847,meetings,meeting_completed,2024-12-06,2024-12-06 05:38:47
EVT-0010568,ORG-0114,USR-01109,scorecards,scorecard_score_entered,2026-02-08,2026-02-08 17:21:24
EVT-0006274,ORG-0062,USR-00644,headlines,headline_created,2025-09-24,2025-09-24 15:40:00
EVT-0015319,ORG-0188,USR-01819,headlines,headline_created,2024-09-11,2024-09-11 08:47:31
EVT-0006260,ORG-0062,USR-00641,scorecards,scorecard_updated,2025-08-03,2025-08-03 00:55:11
EVT-0014185,ORG-0169,USR-01637,headlines,headline_created,2025-09-15,2025-09-15 05:24:43
EVT-0014481,ORG-0177,USR-01723,meetings,meeting_completed,2025-02-22,2025-02-22 12:16:24
EVT-0007315,ORG-0076,USR-00742,scorecards,scorecard_score_entered,2024-11-22,2024-11-22 09:13:54
EVT-0001779,ORG-0023,USR-00233,issues,issue_created,2025-05-23,2025-05-23 11:26:03
EVT-0013327,ORG-0158,USR-01524,meetings,meeting_created,2025-03-17,2025-03-17 12:59:21
EVT-0015100,ORG-0183,USR-01799,headlines,headline_created,2024-12-27,2024-12-27 17:29:56
EVT-0008904,ORG-0094,USR-00899,issues,issue_created,2024-05-22,2024-05-22 10:46:08
EVT-0015159,ORG-0184,USR-01801,headlines,headline_created,2025-04-18,2025-04-18 16:35:55
EVT-0013430,ORG-0158,USR-01517,rocks,rock_completed,2026-02-15,2026-02-15 10:50:05
EVT-0016602,ORG-0086,USR-00820,rocks,rock_completed,2024-04-30,2024-04-30 17:14:39
EVT-0011175,ORG-0125,USR-01208,todos,todo_completed,2024-03-22,2024-03-22 13:18:19
EVT-0009609,ORG-0101,USR-00991,meetings,meeting_completed,2025-08-24,2025-08-24 15:52:37
EVT-0007144,ORG-0072,USR-00732,todos,todo_created,2025-10-12,2025-10-12 14:48:51
EVT-0010269,ORG-0113,USR-01091,meetings,meeting_created,2023-11-26,2023-11-26 09:51:55
EVT-0003090,ORG-0030,USR-00338,rocks,rock_completed,2026-01-01,2026-01-01 13:22:42
EVT-0002977,ORG-0030,USR-00331,rocks,rock_updated,2024-09-03,2024-09-03 12:48:48
EVT-0010814,ORG-0117,USR-01153,meetings,meeting_completed,2024-08-15,2024-08-15 14:48:15
EVT-0006847,ORG-0070,USR-00706,scorecards,scorecard_score_entered,2024-12-12,2024-12-12 15:32:06
EVT-0001511,ORG-0017,USR-00180,rocks,rock_completed,2024-03-04,2024-03-04 16:28:05
EVT-0012838,ORG-0150,USR-01448,rocks,rock_created,2025-04-13,2025-04-13 03:33:30
EVT-0012184,ORG-0142,USR-01356,headlines,headline_created,2024-01-18,2024-01-18 05:05:46
EVT-0004739,ORG-0046,USR-00514,rocks,rock_created,2024-08-26,2024-08-26 09:27:43
EVT-0014022,ORG-0168,USR-01610,headlines,headline_created,2025-03-11,2025-03-11 19:24:00
EVT-0010772,ORG-0117,USR-01134,meetings,meeting_completed,2023-12-19,2023-12-19 15:42:10
EVT-0006561,ORG-0066,USR-00672,meetings,meeting_created,2024-12-11,2024-12-11 09:44:44
EVT-0014594,ORG-0178,USR-01735,scorecards,scorecard_score_entered,2025-02-15,2025-02-15 15:02:29
EVT-0008329,ORG-0090,USR-00844,scorecards,scorecard_score_entered,2025-02-03,2025-02-03 11:43:12
EVT-0008494,ORG-0091,USR-00858,todos,todo_completed,2025-09-02,2025-09-02 10:30:53
EVT-0014743,ORG-0179,USR-01748,rocks,rock_updated,2024-12-12,2024-12-12 15:22:44
EVT-0000377,ORG-0004,USR-00040,scorecards,scorecard_score_entered,2023-11-03,2023-11-03 17:24:31
EVT-0014122,ORG-0169,USR-01641,rocks,rock_completed,2024-11-28,2024-11-28 10:31:59
EVT-0010329,ORG-0113,USR-01088,headlines,headline_created,2025-09-27,2025-09-27 15:32:19
EVT-0009389,ORG-0098,USR-00961,issues,issue_resolved,2025-09-02,2025-09-02 09:52:46
EVT-0002996,ORG-0030,USR-00342,rocks,rock_updated,2025-01-08,2025-01-08 09:23:18
EVT-0000553,ORG-0005,USR-00052,meetings,meeting_completed,2024-07-07,2024-07-07 08:13:36
EVT-0006874,ORG-0070,USR-00694,scorecards,scorecard_score_entered,2025-03-06,2025-03-06 13:25:18
EVT-0003578,ORG-0033,USR-00384,meetings,meeting_completed,2024-10-25,2024-10-25 08:35:46
EVT-0013272,ORG-0158,USR-01522,todos,todo_completed,2024-11-15,2024-11-15 10:39:08
EVT-0004445,ORG-0043,USR-00493,scorecards,scorecard_updated,2024-11-25,2024-11-25 09:17:01
EVT-0014973,ORG-0181,USR-01755,issues,issue_created,2025-07-08,2025-07-08 17:02:36
EVT-0012795,ORG-0150,USR-01449,todos,todo_completed,2023-12-15,2023-12-15 13:07:57
EVT-0010133,ORG-0109,USR-01064,rocks,rock_created,2025-09-18,2025-09-18 14:41:23
EVT-0012413,ORG-0143,USR-01367,todos,todo_completed,2026-01-22,2026-01-22 12:52:12
EVT-0014189,ORG-0169,USR-01636,rocks,rock_completed,2025-09-15,2025-09-15 17:56:54
EVT-0014598,ORG-0178,USR-01735,scorecards,scorecard_score_entered,2025-02-09,2025-02-09 12:25:12
EVT-0007762,ORG-0081,USR-00799,rocks,rock_completed,2024-12-16,2024-12-16 12:39:57
EVT-0002661,ORG-0029,USR-00324,rocks,rock_completed,2023-09-18,2023-09-18 10:18:15
EVT-0003088,ORG-0030,USR-00336,rocks,rock_completed,2026-01-12,2026-01-12 09:26:11
EVT-0003080,ORG-0030,USR-00344,scorecards,scorecard_score_entered,2025-12-05,2025-12-05 17:15:29
EVT-0012483,ORG-0144,USR-01369,meetings,meeting_completed,2025-02-15,2025-02-15 16:32:32
EVT-0014249,ORG-0170,USR-01645,scorecards,scorecard_score_entered,2025-11-25,2025-11-25 16:38:59
EVT-0000495,ORG-0005,USR-00057,meetings,meeting_created,2023-11-07,2023-11-07 13:23:36
EVT-0000737,ORG-0006,USR-00066,scorecards,scorecard_updated,2024-10-22,2024-10-22 11:38:33
EVT-0004106,ORG-0039,USR-00427,rocks,rock_updated,2025-06-29,2025-06-29 10:34:17
EVT-0011993,ORG-0139,USR-01334,rocks,rock_completed,2025-08-15,2025-08-15 10:25:18
EVT-0001806,ORG-0023,USR-00240,issues,issue_resolved,2025-08-22,2025-08-22 09:46:53
EVT-0007136,ORG-0072,USR-00730,issues,issue_created,2025-08-09,2025-08-09 13:51:17
EVT-0000530,ORG-0005,USR-00055,issues,issue_created,2024-04-06,2024-04-06 17:16:19
EVT-0010660,ORG-0116,USR-01123,todos,todo_completed,2025-02-03,2025-02-03 05:22:38
EVT-0007471,ORG-0078,USR-00748,todos,todo_created,2024-01-19,2024-01-19 16:30:56
EVT-0004484,ORG-0043,USR-00489,todos,todo_completed,2025-04-15,2025-04-15 08:48:47
EVT-0013682,ORG-0163,USR-01554,meetings,meeting_created,2023-12-09,2023-12-09 16:51:55
EVT-0001887,ORG-0024,USR-00274,headlines,headline_created,2023-04-10,2023-04-10 12:02:28
EVT-0000879,ORG-0008,USR-00081,issues,issue_created,2025-08-06,2025-08-06 09:36:11
EVT-0006426,ORG-0064,USR-00664,rocks,rock_created,2025-08-07,2025-08-07 16:22:58
EVT-0007638,ORG-0081,USR-00782,rocks,rock_completed,2024-03-25,2024-03-25 08:18:41
EVT-0005540,ORG-0054,USR-00591,issues,issue_resolved,2025-01-02,2025-01-02 17:14:36
EVT-0011138,ORG-0122,USR-01197,issues,issue_resolved,2025-09-28,2025-09-28 09:41:51
EVT-0002242,ORG-0024,USR-00276,scorecards,scorecard_score_entered,2025-10-11,2025-10-11 05:37:31
EVT-0001028,ORG-0010,USR-00101,rocks,rock_completed,2025-02-07,2025-02-07 17:26:58
EVT-0006402,ORG-0064,USR-00665,headlines,headline_created,2024-10-23,2024-10-23 11:20:53
EVT-0004194,ORG-0040,USR-00450,meetings,meeting_completed,2025-11-23,2025-11-23 10:37:18
EVT-0008979,ORG-0094,USR-00903,issues,issue_resolved,2025-05-15,2025-05-15 10:12:04
EVT-0012479,ORG-0144,USR-01368,todos,todo_completed,2024-12-29,2024-12-29 03:34:52
EVT-0003961,ORG-0036,USR-00402,rocks,rock_completed,2024-09-12,2024-09-12 15:27:11
EVT-0000832,ORG-0008,USR-00086,scorecards,scorecard_updated,2025-01-11,2025-01-11 23:19:23
EVT-0011755,ORG-0138,USR-01323,scorecards,scorecard_score_entered,2024-07-04,2024-07-04 15:42:53
EVT-0000867,ORG-0008,USR-00091,todos,todo_completed,2025-06-19,2025-06-19 11:38:30
EVT-0004877,ORG-0048,USR-00522,rocks,rock_created,2024-10-20,2024-10-20 16:07:18
EVT-0001588,ORG-0018,USR-00183,headlines,headline_created,2024-11-01,2024-11-01 15:45:37
EVT-0013094,ORG-0155,USR-01486,rocks,rock_updated,2025-05-18,2025-05-18 11:04:13
EVT-0011091,ORG-0121,USR-01195,headlines,headline_created,2025-12-09,2025-12-09 11:46:48
EVT-0016573,ORG-0082,USR-00807,headlines,headline_created,2025-10-21,2025-10-21 12:13:12
EVT-0015542,ORG-0191,USR-01843,issues,issue_created,2024-06-12,2024-06-12 13:01:04
EVT-0012605,ORG-0146,USR-01388,meetings,meeting_completed,2025-12-02,2025-12-02 09:12:08
EVT-0004025,ORG-0037,USR-00410,rocks,rock_created,2025-04-06,2025-04-06 11:12:34
EVT-0012942,ORG-0152,USR-01461,issues,issue_created,2024-04-04,2024-04-04 10:59:50
EVT-0015180,ORG-0184,USR-01808,headlines,headline_created,2025-10-09,2025-10-09 13:50:01
EVT-0000163,ORG-0002,USR-00034,todos,todo_completed,2024-03-12,2024-03-12 10:56:17
EVT-0011402,ORG-0134,USR-01252,meetings,meeting_created,2024-01-03,2024-01-03 10:27:49
EVT-0009074,ORG-0095,USR-00914,issues,issue_created,2024-05-25,2024-05-25 11:37:31
EVT-0013967,ORG-0167,USR-01594,todos,todo_created,2025-06-03,2025-06-03 03:23:17
EVT-0008250,ORG-0089,USR-00833,rocks,rock_completed,2025-07-18,2025-07-18 20:59:40
EVT-0009787,ORG-0104,USR-01014,issues,issue_resolved,2024-02-02,2024-02-02 14:12:30
EVT-0012857,ORG-0150,USR-01448,meetings,meeting_completed,2025-11-13,2025-11-13 15:36:12
EVT-0008526,ORG-0091,USR-00860,issues,issue_created,2025-12-19,2025-12-19 01:58:26
EVT-0004553,ORG-0043,USR-00492,scorecards,scorecard_score_entered,2025-10-15,2025-10-15 08:16:30
EVT-0003873,ORG-0034,USR-00394,rocks,rock_created,2024-11-10,2024-11-10 16:27:49
EVT-0004757,ORG-0046,USR-00515,issues,issue_resolved,2025-01-24,2025-01-24 16:48:10
EVT-0011717,ORG-0138,USR-01316,rocks,rock_completed,2024-02-07,2024-02-07 08:48:44
EVT-0008304,ORG-0090,USR-00836,meetings,meeting_created,2024-04-19,2024-04-19 16:16:06
EVT-0000091,ORG-0002,USR-00035,todos,todo_created,2023-04-03,2023-04-03 12:29:41
EVT-0007325,ORG-0076,USR-00742,rocks,rock_updated,2025-02-17,2025-02-17 08:11:09
EVT-0000889,ORG-0008,USR-00088,todos,todo_completed,2025-09-19,2025-09-19 11:47:58
EVT-0015103,ORG-0183,USR-01797,headlines,headline_created,2024-12-01,2024-12-01 10:56:18
EVT-0005363,ORG-0053,USR-00572,headlines,headline_created,2025-01-06,2025-01-06 08:03:29
EVT-0009177,ORG-0096,USR-00927,issues,issue_resolved,2025-02-03,2025-02-03 08:56:01
EVT-0003249,ORG-0033,USR-00374,todos,todo_completed,2023-05-16,2023-05-16 08:13:55
EVT-0016083,ORG-0198,USR-01943,rocks,rock_created,2023-07-28,2023-07-28 17:38:16
EVT-0011857,ORG-0138,USR-01332,rocks,rock_created,2025-08-16,2025-08-16 14:48:37
EVT-0002955,ORG-0030,USR-00334,todos,todo_completed,2024-06-16,2024-06-16 21:49:42
EVT-0008735,ORG-0092,USR-00866,issues,issue_created,2026-01-14,2026-01-14 09:18:43
EVT-0015348,ORG-0188,USR-01819,issues,issue_resolved,2025-07-01,2025-07-01 10:20:13
EVT-0014731,ORG-0179,USR-01748,issues,issue_resolved,2024-10-07,2024-10-07 16:34:22
EVT-0008758,ORG-0093,USR-00885,todos,todo_created,2025-02-23,2025-02-23 12:50:15
EVT-0002120,ORG-0024,USR-00258,headlines,headline_created,2024-12-12,2024-12-12 06:06:51
EVT-0002731,ORG-0029,USR-00314,rocks,rock_created,2024-04-30,2024-04-30 19:29:47
EVT-0014865,ORG-0180,USR-01752,issues,issue_created,2024-09-04,2024-09-04 12:56:48
EVT-0005741,ORG-0057,USR-00607,scorecards,scorecard_score_entered,2025-10-06,2025-10-06 10:43:12
EVT-0002457,ORG-0027,USR-00293,meetings,meeting_completed,2024-12-04,2024-12-04 16:52:17
EVT-0013919,ORG-0167,USR-01594,headlines,headline_created,2024-01-22,2024-01-22 15:49:03
EVT-0002860,ORG-0029,USR-00325,rocks,rock_updated,2025-07-14,2025-07-14 13:59:15
EVT-0013865,ORG-0164,USR-01577,scorecards,scorecard_score_entered,2026-02-24,2026-02-24 12:11:51
EVT-0012544,ORG-0146,USR-01373,todos,todo_created,2025-03-25,2025-03-25 14:02:35
EVT-0004934,ORG-0049,USR-00525,rocks,rock_created,2024-02-20,2024-02-20 17:46:45
EVT-0005145,ORG-0051,USR-00556,scorecards,scorecard_score_entered,2026-01-06,2026-01-06 21:11:26
EVT-0010510,ORG-0114,USR-01109,rocks,rock_updated,2026-01-30,2026-01-30 12:53:18
EVT-0003723,ORG-0033,USR-00388,meetings,meeting_completed,2025-08-12,2025-08-12 09:03:43
EVT-0001674,ORG-0020,USR-00194,headlines,headline_created,2023-12-18,2023-12-18 00:00:13
EVT-0012255,ORG-0142,USR-01347,todos,todo_created,2024-12-01,2024-12-01 11:57:54
EVT-0002570,ORG-0028,USR-00306,todos,todo_created,2025-04-06,2025-04-06 10:43:39
EVT-0000865,ORG-0008,USR-00077,todos,todo_completed,2025-06-19,2025-06-19 15:48:57
EVT-0001264,ORG-0013,USR-00144,meetings,meeting_created,2024-10-17,2024-10-17 09:51:47
EVT-0013857,ORG-0164,USR-01577,scorecards,scorecard_score_entered,2025-11-25,2025-11-25 14:06:24
EVT-0011858,ORG-0138,USR-01322,scorecards,scorecard_updated,2025-08-19,2025-08-19 10:25:53
EVT-0009496,ORG-0101,USR-00988,issues,issue_created,2024-05-19,2024-05-19 11:15:57
EVT-0014305,ORG-0171,USR-01661,headlines,headline_created,2024-06-25,2024-06-25 05:01:32
EVT-0007717,ORG-0081,USR-00788,scorecards,scorecard_updated,2024-09-25,2024-09-25 12:12:54
EVT-0000378,ORG-0004,USR-00041,scorecards,scorecard_updated,2023-12-03,2023-12-03 14:11:42
EVT-0007560,ORG-0079,USR-00774,todos,todo_completed,2025-12-08,2025-12-08 10:55:53
EVT-0008235,ORG-0089,USR-00834,issues,issue_resolved,2025-03-27,2025-03-27 15:18:40
EVT-0014714,ORG-0179,USR-01744,issues,issue_created,2024-06-20,2024-06-20 17:10:41
EVT-0003272,ORG-0033,USR-00386,todos,todo_created,2023-07-02,2023-07-02 11:46:32
EVT-0014695,ORG-0179,USR-01742,meetings,meeting_completed,2024-01-22,2024-01-22 21:55:15
EVT-0012155,ORG-0142,USR-01349,todos,todo_created,2023-10-11,2023-10-11 14:22:41
EVT-0016753,ORG-0070,USR-00694,rocks,rock_updated,2024-09-18,2024-09-18 14:52:14
EVT-0001771,ORG-0023,USR-00240,issues,issue_resolved,2025-04-19,2025-04-19 06:46:08
EVT-0000819,ORG-0008,USR-00084,scorecards,scorecard_score_entered,2024-11-05,2024-11-05 13:21:05
EVT-0013113,ORG-0155,USR-01471,todos,todo_completed,2025-07-24,2025-07-24 13:04:18
EVT-0015239,ORG-0186,USR-01815,rocks,rock_created,2025-10-05,2025-10-05 02:25:13
EVT-0013009,ORG-0154,USR-01466,todos,todo_completed,2026-02-22,2026-02-22 20:09:34
EVT-0007052,ORG-0071,USR-00722,headlines,headline_created,2025-09-30,2025-09-30 23:13:58
EVT-0013359,ORG-0158,USR-01522,todos,todo_completed,2025-05-03,2025-05-03 13:34:00
EVT-0016210,ORG-0198,USR-01938,todos,todo_created,2024-11-08,2024-11-08 12:10:16
EVT-0010840,ORG-0117,USR-01145,meetings,meeting_completed,2024-12-02,2024-12-02 11:52:39
EVT-0004368,ORG-0042,USR-00471,rocks,rock_updated,2026-02-23,2026-02-23 10:00:35
EVT-0008153,ORG-0086,USR-00820,todos,todo_completed,2024-08-04,2024-08-04 07:44:27
EVT-0001255,ORG-0013,USR-00145,rocks,rock_created,2024-08-03,2024-08-03 10:07:13
EVT-0015362,ORG-0189,USR-01823,issues,issue_created,2026-02-12,2026-02-12 15:19:08
EVT-0015228,ORG-0186,USR-01815,rocks,rock_completed,2025-06-26,2025-06-26 11:27:54
EVT-0011309,ORG-0129,USR-01220,scorecards,scorecard_score_entered,2025-07-17,2025-07-17 14:33:42
EVT-0014028,ORG-0168,USR-01596,headlines,headline_created,2025-03-15,2025-03-15 08:30:22
EVT-0015243,ORG-0186,USR-01816,rocks,rock_completed,2025-12-21,2025-12-21 14:53:57
EVT-0001626,ORG-0019,USR-00190,scorecards,scorecard_score_entered,2025-04-12,2025-04-12 10:41:26
EVT-0008233,ORG-0089,USR-00834,issues,issue_resolved,2025-02-27,2025-02-27 12:02:53
EVT-0013998,ORG-0168,USR-01599,scorecards,scorecard_score_entered,2024-12-25,2024-12-25 15:01:30
EVT-0006129,ORG-0062,USR-00645,headlines,headline_created,2024-11-11,2024-11-11 13:11:14
EVT-0014489,ORG-0177,USR-01728,meetings,meeting_completed,2025-03-10,2025-03-10 16:40:02
EVT-0001217,ORG-0012,USR-00131,scorecards,scorecard_score_entered,2025-04-14,2025-04-14 10:08:31
EVT-0004448,ORG-0043,USR-00493,scorecards,scorecard_score_entered,2024-12-09,2024-12-09 22:15:04
EVT-0015031,ORG-0181,USR-01775,meetings,meeting_created,2026-02-01,2026-02-01 16:42:06
EVT-0011118,ORG-0122,USR-01197,issues,issue_created,2024-11-20,2024-11-20 17:53:38
